country,City,ClinicName,Latitude,Longitude,Address,Phone Number,Website,name,url
Portugal,Braga,Ferticare (Centro de Medicina da Reprodução),41.5418445,-8.405001,"Rua José António Cruz, nº235 2º andar Fração B, R. José António Cruz 235 2º C, 4715-343 Braga, Portugal",253 004 474,https://ferticare.pt/,"Ferticare, Centro de Medicina de Reprodução de Braga",https://maps.google.com/?cid=9196573175435995131
Portugal,Braga,,41.5602426,-8.405971,"R. Fernando Oliveira Guimarães 38, 4710-392 Braga, Portugal",253 218 028,,Naco na Pedra,https://maps.google.com/?cid=16940207662259367417
Portugal,Coimbra,"Centro Hospitalar Universitário de Coimbra, EPE",40.2208499,-8.4128753,"Praceta Professor Mota Pinto, Celas, 3004-561 Coimbra, Portugal",239 400 400,,Centro Hospitalar e Universitário de Coimbra,https://maps.google.com/?cid=7180941306802012759
Portugal,Coimbra,CLINIMER (Clínica de Medicina da Reprodução),40.2090192,-8.4688727,"R. Dr. Manuel Campos Pinheiro, 3040-089 Coimbra, Portugal",239 802 700,http://www.clinimer.com/,"Coimbra Fertility Center (Clinimer - Clínica De Medicina Da Reprodução, Lda.)",https://maps.google.com/?cid=2860119653329640440
Portugal,Coimbra,FERTICENTRO (Centro de Estudos de Fertilidade),40.2155055,-8.4361699,"R. Padre Estevão Cabral 72, 3000-316 Coimbra, Portugal",239 497 280,https://www.ferticentro.pt/,Ferticentro - Clínica de Fertilidade,https://maps.google.com/?cid=12053686492150118982
Portugal,Coimbra,,40.2108717,-8.4325027,"Rua dos Oleiros 16, 3000-302 Coimbra, Portugal",239 052 713,https://www.facebook.com/tajindianpunjabi,Taj indian punjabi restaurant,https://maps.google.com/?cid=17924767226602756171
Portugal,Covilhã,"Centro Hospitalar Cova da Beira, EPE",40.2661336,-7.4922895,"Centro Hospitalar Universitário Cova da Beira, EPE, Alameda Pêro da Covilhã, 6200-251 Covilhã, Portugal",275 330 000,https://www.chcbeira.min-saude.pt/,Centro Hospitalar Universitário Cova da Beira (CHUCB),https://maps.google.com/?cid=15765915111372215360
Portugal,Covilhã,,40.2806928,-7.5046807,"Praça do Município 31, 6200-151 Covilhã, Portugal",275 324 309,https://www.natalisboa.com/,NATA Lisboa - Covilhã - Pastel de Nata,https://maps.google.com/?cid=16511581665861774651
Portugal,Lisbon,"Centro Hospitalar Lisboa Norte, EPE - Hospital de Santa Maria",38.7484399,-9.1606246,"Av. Prof. Egas Moniz MB, 1649-028 Lisboa, Portugal",21 780 5000,http://www.chln.pt/,Hospital de Santa Maria,https://maps.google.com/?cid=16755602660785134405
Portugal,Lisbon,"Centro Hospitalar Lisboa Central, EPE - Maternidade Dr. Alfredo da Costa",38.7326308,-9.1475126,"R. Viriato 1, 2890-495 Lisboa, Portugal",21 318 4000,,Alfredo da Costa Maternity Hospital,https://maps.google.com/?cid=6772033808150033493
Portugal,Lisbon,AVA CLINIC,38.7284202,-9.1491196,"Av. António Augusto de Aguiar 5A, 1050-010 Lisboa, Portugal",21 324 5000,http://www.avaclinic.pt/,Ava Clinic Lisbon,https://maps.google.com/?cid=7689079628996250554
Portugal,Lisbon,British Hospital XXI,38.7567634,-9.174879,"Rua Tomás da Fonseca Edifícios B, D, E e F, 1600-209 Lisboa, Portugal",21 710 4400,https://www.hospitaldaluz.pt/torres-de-lisboa/pt,Hospital da Luz Torres de Lisboa,https://maps.google.com/?cid=6733622311720064633
Portugal,Lisbon,CEMEARE (Centro Médico de Assistência à Reprodução),38.7493546,-9.1509301,"R. Alfredo Mesquita 2E, 1600-922 Lisboa, Portugal",21 780 1072,http://www.cemeare.pt/,Cemeare - Centro Médico de Assistência à Reprodução,https://maps.google.com/?cid=937437221162240577
Portugal,Lisbon,Hospital dos Lusíadas,38.749379,-9.179496,"R. Abílio Mendes 12, 1500-458 Lisboa, Portugal",21 770 4040,https://www.lusiadas.pt/hospitais-clinicas/hospital-lusiadas-lisboa,Hospital Lusíadas Lisboa,https://maps.google.com/?cid=13010673595244295662
Portugal,Lisbon,"Instituto Extremeño de Reproducción Asistida, Sucursal em Portugal (IERA)",38.7488394,-9.1725416,"Edf. Laranjeiras. Plaza, R. Xavier de Araújo A/B, 1600-226 Lisboa, Portugal",21 269 6338,https://www.ieralisboa.pt/,IERA - Lisboa,https://maps.google.com/?cid=9645793177300273881
Portugal,Lisbon,IVI Lisboa,38.763254,-9.104917,"1- 9ª, Av. Infante Dom Henrique 333 H, 1800-282 Lisboa, Portugal",800 780 340,https://ivi.pt/clinicas/lisboa/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_pt_clinica-lisboa_conversion,IVI Lisboa Clinic,https://maps.google.com/?cid=10200320834948050532
Portugal,Lisbon,GINEMED Lisboa,38.7465707,-9.1632563,"Av. dos Combatentes 43, 1600-042 Lisboa, Portugal",21 010 9000,https://www.ginemed.pt/,Ginemed Lisboa - Clínica de Reprodução Medicamente Assistida,https://maps.google.com/?cid=15222375444204828975
Portugal,Lisbon,,38.7395001,-9.1332776,"R. Lucinda do Carmo, 1900-302 Lisboa, Portugal",21 601 4164,https://zubirchurrasqueira.eatbu.com/,Zubir Churrasqueira,https://maps.google.com/?cid=7474984592527231507
Portugal,Almada,"Hospital Garcia de Orta, EPE",38.6738694,-9.1768601,"Av. Torrado da Silva, 2805-267 Almada, Portugal",21 294 0294,https://www.hgo.min-saude.pt/,Hospital Garcia de Orta,https://maps.google.com/?cid=11135747627815760742
Portugal,Almada,,38.6701762,-9.1522852,"R. Manuel José Gomes 101 Loja 7, 2805-193 Almada, Portugal",21 276 2170,https://ninjabuns.pt/,Ninja Buns - Almada,https://maps.google.com/?cid=11096264360305499427
Portugal,Faro,FERTIMED (Centro Médico de Reprodução Humana),37.0272735,-7.9468175,"N125 158, 8005-145 Faro, Portugal",289 805 170,http://fertimed.pt/,Fertimed - Medicina da Reprodução,https://maps.google.com/?cid=9782626978052854283
Portugal,Faro,,37.0169144,-7.9345847,"R. 1º de Maio 13, 8000-411 Faro, Portugal",289 042 500,,Namastey,https://maps.google.com/?cid=11861730258674570657
Portugal,Portimão,Mediart,37.1361788,-8.5355624,"8500-537 Portimão, Portugal",282 457 754,,Mediart,https://maps.google.com/?cid=17106626896240419943
Portugal,Portimão,,37.1397641,-8.5380838,"R. Diogo Goncalves nº 8, 8500-622 Portimão, Portugal",925 016 728,https://www.facebook.com/NanayaPTM/,Nanaya - Loja de Roupa para Criança,https://maps.google.com/?cid=8455888545208917076
Portugal,Ponta Delgada,MEKA CENTER (CLÍNICA DA MULHER),37.7470726,-25.6847796,"R. Eng. Deodato Magalhães 14-18, 9500-786 Ponta Delgada, Portugal",296 308 888,https://meka.pt/,Meka Center,https://maps.google.com/?cid=12563971160896403864
Portugal,Ponta Delgada,,37.7404508,-25.6701658,"R. Machado dos Santos, 9500-083 Ponta Delgada, Portugal",920 343 768,https://www.facebook.com/NamasteIndiazores,Namaste Índia,https://maps.google.com/?cid=18018378255115681928
Portugal,Funchal,"Hospital DR. Nélio Mendonça, Sesaram, EPE",32.6484064,-16.924295,"Av. Luís de Camões 6180, São Martinho, 9000-177 Funchal, Portugal",291 705 600,https://www.sesaram.pt/portal/o-sesaram/o-sesaram/as-nossas-unidades/hospitais/hospital-dr-nelio-mendonca,Hospital Dr. Nélio Mendonça,https://maps.google.com/?cid=10591197877127538781
Portugal,Funchal,FERTIMADEIRA (Centro de Estudos de Fertilidade e de Criopreservação da Madeira).,,,,,,,
Russia,Abakan,Republican Clinical Perinatal Center,53.7363525,91.446209,"Ulitsa Krylova, 66, Abakan, Respúblika Khakásiya, Russia, 655017",8 (390) 220-28-88,,Respublikanskiy Klinicheskiy Perinatal'nyy Tsentr,https://maps.google.com/?cid=13463257867021662979
Russia,Arkhangelsk,"LLC ""IVF Center""",64.5458205,40.5451958,"Voskresenskaya Ulitsa, 87, корп. 2, Arkhangel'sk, Arkhangelskaya oblast', Russia, 163046",8 (818) 245-71-09,https://www.rf-ivf.ru/?utm_campaign=map&utm_medium=search&utm_source=gmb,Tsentr Eko Na Voskresenskoy,https://maps.google.com/?cid=1105486687248823457
Russia,Arkhangelsk,LLC “IVF Center on Voskresenskaya”,64.5458205,40.5451958,"Voskresenskaya Ulitsa, 87, корп. 2, Arkhangel'sk, Arkhangelskaya oblast', Russia, 163046",8 (818) 245-71-09,https://www.rf-ivf.ru/?utm_campaign=map&utm_medium=search&utm_source=gmb,Tsentr Eko Na Voskresenskoy,https://maps.google.com/?cid=1105486687248823457
Russia,Astrakhan,"LLC ""IVF Center""",55.7253204,37.576623,"Komsomol'skiy Prospekt, 32, Moskva, Russia, 115597",8 (495) 205-10-20,https://ivfdoctor.ru/,Advanced Fertility clinic,https://maps.google.com/?cid=15403134679597834800
Russia,Astrakhan,Region Center of Family Health Care and Reproduction,46.341633,48.039354,"Ulitsa Bakinskaya, 121, Astrakhan, Astrakhanskaya oblast', Russia, 414000",8 (851) 252-41-43,http://astgmu.ru/,Астраханский Государственный Медицинский Университет,https://maps.google.com/?cid=18067818044843753641
Russia,Barnaul,Siberian institute of human reproduction and genetics,53.3404513,83.6964707,"Ulitsa Malakhova, 123, Barnaul, Altayskiy kray, Russia, 656038",8 (385) 250-10-88,https://www.ivfaltai.ru/,Siberian Institute of Reproduction and Human Genetics,https://maps.google.com/?cid=14112733673239281338
Russia,Barnaul,Regional clinical hospital,53.3426559,83.7834162,"Prospekt Lenina, 40, Barnaul, Altayskiy kray, Russia, 656038",8 (385) 236-60-91,http://www.agmu.ru/,Altai State Medical University,https://maps.google.com/?cid=14004470367512754749
Russia,Barnaul,"Clinic ""Mother and Child Barnaul""",53.3376969,83.7629763,"Ulitsa Papanintsev, 165, Barnaul, Altayskiy kray, Russia, 656031",8 (385) 228-22-58,https://barnaul.mamadeti.ru/,Mat' I Ditya,https://maps.google.com/?cid=5883316564418218989
Russia,Belgorod,"Regional clinical hospital of St. Joasaph, Department of ART",50.6197095,36.5823023,"Ulitsa Nekrasova, 8/9, Belgorod, Belgorodskaya oblast', Russia, 308007",8 (472) 250-48-48,http://www.belokb.belzdrav.ru/,Belgorodskaya Oblastnaya Klinicheskaya Bol'nitsa Svyatitelya Ioasafa,https://maps.google.com/?cid=4218865250320850664
Russia,Belgorod,LLC “Fomin's Clinic”,50.6003909,36.5751128,"Ulitsa Preobrazhenskaya, 119, Belgorod, Belgorodskaya oblast', Russia, 308015",8 (472) 242-90-76,https://belgorod.fomin-clinic.ru/?utm_source=google&utm_medium=map&utm_campaign=bel-cl-5-profile&utm_content=main_link,Klinika Fomina,https://maps.google.com/?cid=11483889797694298560
Russia,Blagoveshchensk,"LLC ""IVF Center""",50.2612955,127.5570829,"Amurskaya Ulitsa, дом 85, Blagoveshchensk, Amurskaya oblast', Russia, 675002",8 (416) 222-96-72,https://amur.centereko.ru/?utm_campaign=map&utm_medium=search&utm_source=gmb,Tsentr Eko,https://maps.google.com/?cid=11946785051094698315
Russia,Blagoveshchensk,LLC Clinic “AmurMed”,50.2604786,127.5190448,"Ulitsa Kalinina, 12, Blagoveshchensk, Amurskaya oblast', Russia, 675000",8 (416) 231-55-00,http://amurmed.ru/,"Ooo ""Amurmed""",https://maps.google.com/?cid=12829176276605446541
Russia,Bryansk,"LLC ""IVF Center""",53.23961,34.3697671,"Ulitsa Fokina, 8, Bryansk, Bryanskaya oblast', Russia, 241050",8 (483) 272-98-29,,Bryanskiy Oblastnoy Tsentr Okhrany Zdorov'ya Sem'i I Reproduktsii,https://maps.google.com/?cid=12008347425309277403
Russia,Bryansk,Regional Center of Family Health Care and Reproduction,53.2370567,34.3498916,"Ulitsa Krasnoarmeyskaya, д. 41, пом. 8, Bryansk, Bryanskaya oblast', Russia, 241050",8 (483) 232-03-06,https://www.eko-briansk.ru/?utm_campaign=map&utm_medium=search&utm_source=gmb,Tsentr Eko Bryansk,https://maps.google.com/?cid=8489080199852697700
Russia,Bryansk,Bryansk Interdistrict Hospital,53.2635306,34.41611,"Bryansk, Bryansk Oblast, Russia",,http://www.admin.bryansk.ru/,Bryansk,"https://maps.google.com/?q=Bryansk,+Bryansk+Oblast,+Russia&ftid=0x4132a78d14da3a05:0x6ad84109759a19a0"
Russia,Cheboksary,State-financed organization Presidential Perinatal Center of the Ministry of Health and Social Development of the Chuvash Republic,56.143732,47.226503,"Moskovskiy Prospekt, 9к1, Cheboksary, Chuvashia, Russia, 428018",8 (835) 258-20-73,,Prezidentskiy Perinatal'nyy Tsentr,https://maps.google.com/?cid=6274049437289333896
Russia,Cheboksary,"LLC ""IVF Center""",,,,,,,
Russia,Chelabinsk,"Municipal Autonomous health care institution ""ART Center""",55.1681426,61.4018932,"Ulitsa Truda, 92А, Chelyabinsk, Chelyabinskaya oblast', Russia, 454091",8 (351) 266-38-17,http://chelmusart.ru/,Chelyabinsk Museum of Art,https://maps.google.com/?cid=5593457616809072269
Russia,Chelabinsk,Regional Perinatal Center,55.1383854,61.3704152,"Ulitsa Vorovskogo, 70 строение 12, Chelyabinsk, Chelyabinskaya oblast', Russia, 454080",8 (351) 225-24-27,http://opc74.ru/,"""Regional Perinatal Center",https://maps.google.com/?cid=15148430832121862847
Russia,Chelabinsk,"Clinic ""South Ural State Medical University""",55.139872,61.3735898,"Ulitsa Vorovskogo, 64, Chelyabinsk, Chelyabinskaya oblast', Russia, 454092",8 (351) 232-73-71,http://www.chelsma.ru/,Yuzhno-Ural'skiy Gosudarstvennyy Meditsinskiy Universitet,https://maps.google.com/?cid=9942072903748527175
Russia,Chelabinsk,"LLC Medical Center ""Lotos""",55.1644854,61.2864945,"Ulitsa 250-Letiya Chelyabinska, 73, Chelyabinsk, Chelyabinskaya oblast', Russia, 454004",8 (351) 220-00-03,https://www.lotos74.ru/structure/departments/690/,Lotus Medical Center,https://maps.google.com/?cid=15080600854649128569
Russia,Chelabinsk,"LLC ""Family Planning Center""",55.2533815,61.4028752,"Ulitsa Stalevarov, 58а, Chelyabinsk, Chelyabinskaya oblast', Russia, 454000",8 (351) 214-88-44,http://74mama.ru/,Tsentr Planirovaniya Sem'i I Reproduktsii,https://maps.google.com/?cid=8098172136297933766
Russia,Chelabinsk,Center of Family Medicine,55.176346,61.2716614,"Ulitsa Logovaya, 13, Chelyabinsk, Chelyabinskaya oblast', Russia, 454021",8 (351) 225-74-78,http://www.cfm.ru/,Family Medicine Center,https://maps.google.com/?cid=2258071857594838660
Russia,Chita,Trans-Baikal regional perinatal center,,,,,,,
Russia,Ekaterinburg,Ural Research Institute of Maternity and Child Care,56.8345347,60.576908,"Ulitsa Repina, 1, Yekaterinburg, Sverdlovskaya oblast', Russia, 620014",8 (343) 371-87-68,http://www.niiomm.ru/,Уральский НИИ Охраны Материнства и Младенчества,https://maps.google.com/?cid=5942356510636515481
Russia,Ekaterinburg,Center of Family Medicine,56.7981155,60.6175993,"Ulitsa Yuliusa Fuchika, 3, 2 Etazh, Yekaterinburg, Sverdlovskaya oblast', Russia, 620130",8 (343) 224-10-79,https://zs-mc.ru/,"""Healthy Family"" Medical Center",https://maps.google.com/?cid=81776487871781248
Russia,Ekaterinburg,"Multifunctional Center ""Harmony""",,,,,,,
Russia,Ekaterinburg,"Clinical and diagnostic center ""Maternal and child health protection"", LLC Clinical Institute of Reproductive Medicine, LLC Clinic ""IVF - Partus Center""",56.844757,60.5918765,"Ulitsa Borisa Yel'tsina, 3, оф. 503 г, Yekaterinburg, Sverdlovskaya oblast', Russia, 620031",8 (800) 550-54-85,http://кирм.рф/,Kirm,https://maps.google.com/?cid=1620525385509748721
Russia,Izhevsk,Center for reproductive health,56.8481266,53.2499408,"Ulitsa Lenina, 81, Izhevsk, Udmurtskaja Respublika, Russia, 426009",8 (341) 233-93-90,https://crz18.ru/,Reproductive Health Center,https://maps.google.com/?cid=16755092523102470548
Russia,Izhevsk,Clinic of Nuriev – Izhevsk,56.8480348,53.2752769,"Ulitsa Lenina, 134, Izhevsk, Udmurtskaja Respublika, Russia, 426009",8 (800) 200-43-34,http://www.nnplus.ru/,Klinika Nuriyevykh,https://maps.google.com/?cid=1864954986918653311
Russia,Izhevsk,"First Republican Clinical Hospital, Center of IVF and Reproduction",56.8479773,53.2482956,"Ulitsa Lenina, 79, Izhevsk, Udmurtskaja Respublika, Russia, 426009",8 (341) 268-39-55,,Otdeleniye Patologii Novorozhdennykh I Nedonoshennykh Detey,https://maps.google.com/?cid=14877937995404300799
Russia,Irkutsk,"Regional perinatal center, Department of ART",52.2911606,104.2453525,"2-Ya Zheleznodorozhnaya Ulitsa, 9А, Irkutsk, Irkutskaya oblast', Russia, 664005",8 (395) 238-19-01,http://www.redcross-irkutsk.org/,Russian Red Cross Irkutsk Regional Branch,https://maps.google.com/?cid=16406123078895603299
Russia,Irkutsk,"Clinic ""Mother and Child Irkutsk""",52.2848838,104.2521684,"Ulitsa Pushkina, 8а, Irkutsk, Irkutskaya oblast', Russia, 664005",8 (395) 228-84-48,https://mamadeti.ru/,Mother & Child,https://maps.google.com/?cid=16192799085151491323
Russia,Irkutsk,"LLC ""IVF Center""",52.2654686,104.3310535,"Deputatskaya Ulitsa, 71а, Irkutsk, Irkutskaya oblast', Russia, 664081",8 (395) 220-13-01,https://mcv-info.ru/,Mezhdunarodnyy Tsentr Vaktsinatsii,https://maps.google.com/?cid=12542208152524682376
Russia,Ivanovo,Clinic of Modern Medicine,56.960676,41.0281638,"ул. Куконковых, 142-1корпус, Ulitsa Kukonkovykh, 154-2корпус, Ivanovo, Ivanovskaya oblast', Russia, 153013",8 (493) 292-35-55,http://www.ivksm.ru/,Clinic of modern medicine,https://maps.google.com/?cid=4986561666505189041
Russia,Ivanovo,Research Institute of Maternity and Childhood n.a. V.N. Gorodkov,56.9988649,40.9818926,"Prospekt Sheremetevskiy, 7, Ivanovo, Ivanovskaya oblast', Russia, 153000",8 (493) 230-73-46,http://www.isuct.ru/,Ivanovo State University of Chemical Technology,https://maps.google.com/?cid=17004617006248903391
Russia,Kaliningrad,"LLC ""Center-Doctor""",54.73513,20.481776,"Ulitsa Kosmonavta Leonova, 74, Kaliningrad, Kaliningradskaya oblast', Russia, 236022",8 (401) 266-30-30,http://zem-doc.ru/,Meditsinskiy Tsentr Zemskiy Doktor,https://maps.google.com/?cid=18214495266338335475
Russia,Kaliningrad,"LLC ""IVF Center""",54.6739821,20.5022163,"Ulitsa Ul'yany Gromovoy, 71, Kaliningrad, Kaliningradskaya oblast', Russia, 236006",8 (967) 351-89-11,https://link.beautybox.ru/box/wich,"Luiza Gil'fanova Energopraktika, Taro, Mediuma",https://maps.google.com/?cid=16221260201349040813
Russia,Kaluga,"LLC ""IVF Center""",,,,,,,
Russia,Kaluga,Dr. Fomin's Clinic,54.511937,36.2429731,"Ulitsa Pushkina, д.4, Pom. 1, Kaluga, Kaluzhskaya oblast', Russia, 248025",8 (484) 221-97-26,https://kaluga.fomin-clinic.ru/?utm_source=google&utm_medium=map&utm_campaign=kaluga-cl-7-profile&utm_content=main_link,Klinika Fomina,https://maps.google.com/?cid=534553790981217882
Russia,Kazan,"Clinic ""Scandinavia AVA-Kazan""",55.7907861,49.1177515,"Profsoyuznaya Ulitsa, 19/15, Kazan, Respublika Tatarstan, Russia, 420111",8 (843) 200-10-65,https://ava-kazan.ru/?utm_source=googlemaps&utm_medium=referral&utm_campaign=rocket&utm_content=sprav&utm_term=ava_kzn,Skandinaviya,https://maps.google.com/?cid=8734622746195719474
Russia,Kazan,"LLC ""Nuriev's clinic""",55.7562779,49.2005021,"Ulitsa Brat'yev Kasimovykh, 38, Kazan, Respublika Tatarstan, Russia, 420000",8 (843) 212-22-44,https://www.nnplus.ru/,Klinika Nuriyevykh,https://maps.google.com/?cid=378612712860741067
Russia,Kazan,"Kazan branch of LLC ""AVA-PETER""",,,,,,,
Russia,Kazan,Clinic of Family Medicine,55.821253,48.898867,"Ulitsa Il'icha, 36, Kazan, Respublika Tatarstan, Russia, 420078",,,"Family Clinic, Медицинский Центр",https://maps.google.com/?cid=9679147685050977024
Russia,Kemerovo,"State Medical Institution ""Kuzbass Regional Clinical Hospital n.a. S.V. Belyaev""",,,,,,,
Russia,Kemerovo,"LLC ""Center for Family Health and Reproduction ""Krasnaya Gorka""""",55.375613,86.0718398,"Ulitsa Krasnaya Gorka, 17, Kemerovo, Kemerovskaya oblast', Russia, 650000",8 (384) 245-46-46,http://www.redhill-kemerovo.ru/,"Krasnaya Gorka, Muzey Ugledobychi",https://maps.google.com/?cid=17576684132309546228
Russia,Kirov,Regional Clinical Perinatal Center,58.603111,49.6011669,"Московская ул., д. 163, Kirov, Kirovskaya oblast', Russia, 610048",8 (833) 255-53-00,https://pncenter.ru/,КОГБУЗ “Кировский областной клинический перинатальный центр”,https://maps.google.com/?cid=10604770197947711013
Russia,Kirov,"LLC ""Nuriev's clinic - Kirov""",58.5951156,49.688652,"Ulitsa Uritskogo, 24, Kirov, Kirovskaya oblast', Russia, 610002",8 (800) 200-43-34,http://www.nnplus.ru/,Klinika Nuriyevykh,https://maps.google.com/?cid=16546812205252835029
Russia,Kislovodsk,Clinic «Elorma»,43.8986133,42.7150249,"Krasnoarmeyskaya Ulitsa, 4, Kislovodsk, Stavropolskiy kray, Russia, 357700",8 (800) 200-83-83,http://elorma.ru/,Elorma,https://maps.google.com/?cid=6422794375318835918
Russia,Khabarovsk,Perinatal Center n.a. Prof. G.S.Postol,,,,,,,
Russia,Khanty-Mansiysk,District Clinical Hospital,61.0092717,69.0322993,"Ulitsa Kalinina, 40, • Ханты-Мансийск, город Ханты-Мансийск, Khanty-Mansiyskiy avtonomnyy okrug, Russia, 628011",8 (346) 739-02-58,,District Clinical Hospital-cardiology department,https://maps.google.com/?cid=3495531193809795744
Russia,Kostroma,"LLC ""IVF Center""",,,,,,,
Russia,Krasnodar,"""OXY-Center” Ltd",45.0490535,38.9725448,"Ulitsa Krasnykh Partizan, 555, Krasnodar, Krasnodarskiy kray, Russia, 350020",8 (800) 500-44-55,http://www.oxy-center.ru/,"Oxy-Center, клиника мужского и женского здоровья",https://maps.google.com/?cid=4766971931835554805
Russia,Krasnodar,Clinic of Human Reproduction “Embryo”,45.0415496,38.9129102,"Ulitsa Generala Shifrina, 5, Krasnodar, Krasnodarskiy kray, Russia, 350089",8 (800) 500-22-62,https://www.embryo-ivf.ru/,Klinika Reproduktsii Embrio,https://maps.google.com/?cid=7283923915176096577
Russia,Krasnodar,"Clinic ""First word""",45.0160283,38.9603453,"Ulitsa Postovaya, д.33, Krasnodar, Krasnodarskiy kray, Russia, 350063",8 (861) 205-36-92,https://wmtmed.ru/,Клиника высоких технологий WMT,https://maps.google.com/?cid=9132988703990947490
Russia,Krasnodar,Regional Center of Family Health Care and Reproduction,45.056008,39.0172044,"Ploshchad' Pobedy, 1, Krasnodar, Krasnodarskiy kray, Russia, 350063",8 (861) 262-32-96,http://zavedi-rebenka.ru/,Krayevoy Tsentr Okhrany Zdorov'ya Sem'i I Reproduktsii,https://maps.google.com/?cid=15458942650898787376
Russia,Krasnodar,Base Obstetrics and Gynecology Clinic of Kuban State Medical University,45.0207075,39.0312614,"Stavropolskaya ulitsa, 149, Krasnodar, Krasnodarskiy kray, Russia, 350040",8 (861) 219-95-01,https://www.kubsu.ru/,Kuban State University,https://maps.google.com/?cid=4338646344682871908
Russia,Krasnodar,"LLC ""Clinic Ekaterininskaya""",,,,,,,
Russia,Krasnodar,Children's City Clinical Hospital,45.0528269,38.9376712,"Ulitsa Babushkina, 37, Krasnodar, Krasnodarskiy kray, Russia, 350047",8 (861) 298-91-36,https://poly-clinic.ru/,Многопрофильный медицинский центр City Clinic | Краснодар,https://maps.google.com/?cid=6675178406237741431
Russia,Krasnodar,"LLC ""Kuban Medical Center""",45.0152109,38.9750434,"Ulitsa Mitrofana Sedina, 4, Krasnodar, Krasnodarskiy kray, Russia, 350063",8 (861) 268-36-84,http://ksma.ru/,Kuban State Medical University,https://maps.google.com/?cid=13107065995917625981
Russia,Krasnoyarsk,"Clinic ""Mother and Child Krasnoyarsk""",56.014843,92.9649699,"Kolomenskaya Ulitsa, 26, Krasnoyarsk, Krasnoyarskiy kray, Russia, 660037",8 (391) 262-46-17,,Center for Maternal and Child Health,https://maps.google.com/?cid=8689972010117649436
Russia,Krasnoyarsk,Medical Center Gynecological Endocrinology and Reproduction «Three hearts»,55.9771937,92.8566879,"60 Let Oktyabrya St, 50, Krasnoyarsk, Krasnoyarskiy kray, Russia, 660078",8 (391) 290-27-81,https://3serdca.ru/,«Медицинский центр гинекологической эндокринологии и репродукции «Три сердца»,https://maps.google.com/?cid=1541016822881171717
Russia,Kurgan,"JSC ""Family Medicine Center""",55.458564,65.336723,"Prospekt Mashinostroiteley, 14, Kurgan, Kurganskaya oblast', Russia, 640007",8 (352) 265-26-53,,Kurgan Regional Center for Disaster Medicine,https://maps.google.com/?cid=8493119960367003770
Russia,Kursk,Regional perinatal center,51.7366577,36.193687,"Ulitsa Lenina, 29, Kursk, Kurskaya oblast', Russia, 305004",8 (471) 251-09-10,,Department of Gynecology № 1 Regional Perinatal Center,https://maps.google.com/?cid=5436767873623080142
Russia,Kursk,"LLC ""IVF Center""",51.668663,36.147809,"Ulitsa Druzhby, 4, Kursk, Kurskaya oblast', Russia, 305018",8 (471) 273-20-00,https://меавита.рф/,"MeaVita, Medical Center",https://maps.google.com/?cid=1661512315538680498
Russia,Lipetsk,VITROKLINIK,52.582167,39.538761,"Prospect Pobedy, 124, Lipeck, Lipetskaya oblast', Russia, 398024",8 (474) 257-70-07,http://www.vitroclinic.ru/,Vitroklinik,https://maps.google.com/?cid=8559454948274894886
Russia,Lipetsk,"LLC ""IVF Center""",52.6061453,39.5147441,"Ulitsa Moskovskaya, 6г, Lipeck, Lipetskaya oblast', Russia, 398042",8 (474) 231-41-03,http://lopc.ru/,Lipetskiy Oblastnoy Perinatal'nyy Tsentr,https://maps.google.com/?cid=16011481976800283192
Russia,Magnitogorsk,"JSC ""Family Medicine Center""",53.3910472,59.0684397,"Ulitsa Frunze, 7, Magnitogorsk, Chelyabinskaya oblast', Russia, 455019",8 (351) 938-09-99,http://cfm.ru/,Family Medicine Center,https://maps.google.com/?cid=9348629655179703922
Russia,Makhachkala,Dagestan Republican Center of Family Health Care and Reproduction,42.960753,47.495833,"Ulitsa Gagarina, 16, Makhachkala, Respublika Dagestan, Russia, 367015",8 (988) 292-28-82,http://familycrm.ru/,Family Medical Center,https://maps.google.com/?cid=4498622708490032737
Russia,Moscow,"Moscow Regional Perinatal Center, ART department",55.6442667,37.5004631,"Ulitsa Akademika Oparina, 4, Moskva, Russia, 117198",8 (495) 531-44-44,https://ncagp.ru/,"Research Center for Obstetrics, Gynecology and Perinatology",https://maps.google.com/?cid=17039603617236415082
Russia,Moscow,Lapino Clinical Hospital,55.6817671,37.1486908,"1-Ye Uspenskoye Shosse, д. 111, Lapino, Moskovskaya oblast', Russia, 143081",8 (495) 526-60-60,https://mamadeti.ru/clinics/moscow/clinical-hospital-lapino/?utm_source=google&utm_medium=google_maps&utm_campaign=Moscow&utm_content=Lapino,Klinicheskiy Gospital' Lapino,https://maps.google.com/?cid=10893222634469168993
Russia,Moscow,Medsi Clinic on Solyanka,55.7521256,37.6385686,"Ulitsa Solyanka, 12, строение 1, Moskva, Russia, 109028",8 (495) 106-33-29,https://medsi.ru/clinics/poliklinik/,Kliniko-Diagnosticheskiy Tsentr Medsi Na Solyanke,https://maps.google.com/?cid=5081520303939416143
Russia,Moscow,"JSC ""European Medical Center"", Clinic of Reproduction and prenatal Medicine",55.7803308,37.6286997,"Ulitsa Shchepkina, 35, Moskva, Russia, 129090",8 (499) 688-81-17,https://www.emcmos.ru/?utm_source=maps&utm_medium=organic&utm_campaign=google&utm_term=Shchepkina,Yevropeyskiy Meditsinskiy Tsentr,https://maps.google.com/?cid=6453130152562961841
